date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:44	35976/35976	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:44%20GMT	https://www.benfranklin365.com/blog/2017/january/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/january/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:45	34490/34490	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:45%20GMT	https://www.benfranklin365.com/blog/2016/november/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2016/november/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:46	37722/37722	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:46%20GMT	https://www.benfranklin365.com/blog/2016/september/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2016/september/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:46	34691/34691	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:46%20GMT	https://www.benfranklin365.com/blog/2016/august/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2016/august/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:46	36000/36000	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:46%20GMT	https://www.benfranklin365.com/blog/2016/april/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2016/april/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:46	32324/32324	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:30%20GMT	https://www.benfranklin365.com/site-search/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/site-search/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:47	34821/34821	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:47%20GMT	https://www.benfranklin365.com/blog/2016/march/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2016/march/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:47	30620/30620	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2017:54:47%20GMT	https://www.benfranklin365.com/images/blogs/blog-img-4.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blogs/blog-img-4.5e.delayed	(from https://www.benfranklin365.com/cms/includes/2hqda4lphv4.1807051336256.css)
10:54:48	30620/30620	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2017:54:49%20GMT	https://www.benfranklin365.com/images/blogs/blog-img-5.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blogs/blog-img-5.5f.delayed	(from https://www.benfranklin365.com/cms/includes/2hqda4lphv4.1807051336256.css)
10:54:49	30620/30620	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2017:54:49%20GMT	https://www.benfranklin365.com/images/blogs/blog-img-6.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blogs/blog-img-6.60.delayed	(from https://www.benfranklin365.com/cms/includes/2hqda4lphv4.1807051336256.css)
10:54:49	96616/96616	---M-Z	200	added ('OK')	text/css	etag:%22927b0d89f14d41:0%22	https://www.benfranklin365.com/cms/includes/m0r0ugnt2o9.1807051336256.css	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/cms/includes/m0r0ugnt2o9.1807051336256.css	(from https://www.benfranklin365.com/blog/categories/a-c-tune-up/)
10:54:51	385270/385270	---M--	200	added ('OK')	image/jpeg	etag:%2244bc92348a9d31:0%22	https://www.benfranklin365.com/images/blog/3-Reasons-Your-Air-Conditioner-Needs-a-Tune-Up-BF.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blog/3-Reasons-Your-Air-Conditioner-Needs-a-Tune-Up-BF.jpg	(from https://www.benfranklin365.com/blog/categories/a-c-tune-up/)
10:54:53	186759/186759	---M--	200	added ('OK')	image/jpeg	etag:%22d8c8e78be96d31:0%22	https://www.benfranklin365.com/images/blog/Energy-Saving-Tips-for-Spring-and-Summer-BF.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blog/Energy-Saving-Tips-for-Spring-and-Summer-BF.jpg	(from https://www.benfranklin365.com/blog/categories/a-c-tune-up/)
10:54:56	368982/368982	---M--	200	added ('OK')	image/jpeg	etag:%22a926a37d18a9d31:0%22	https://www.benfranklin365.com/images/blog/Combat-Mosquitoes-BF[1].jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blog/Combat-Mosquitoes-BF[1].jpg	(from https://www.benfranklin365.com/blog/categories/combat-mosquitoes/)
10:54:56	283325/283325	---M--	200	added ('OK')	image/jpeg	etag:%2232da7e9b10a9d31:0%22	https://www.benfranklin365.com/images/blog/Solutions-to-Common-Plumbing-Problems-BF.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blog/Solutions-to-Common-Plumbing-Problems-BF.jpg	(from https://www.benfranklin365.com/blog/categories/plumbing-maintenance/)
10:54:57	124136/124136	---M--	200	added ('OK')	image/jpeg	etag:%22b077be428195d31:0%22	https://www.benfranklin365.com/images/blog/Simple-Things-You-Can-Do-to-Prevent-Plumbing-Problems-this-Spring-BF.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blog/Simple-Things-You-Can-Do-to-Prevent-Plumbing-Problems-this-Spring-BF.jpg	(from https://www.benfranklin365.com/blog/categories/prevent-plumbing-problems/)
10:55:00	88673/88673	---M-Z	200	added ('OK')	text/css	etag:%22927b0d89f14d41:0%22	https://www.benfranklin365.com/cms/includes/iwgrg7z8if2.1807051336256.css	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/cms/includes/iwgrg7z8if2.1807051336256.css	(from https://www.benfranklin365.com/privacy-policy/)
10:55:01	341558/341558	---M--	200	added ('OK')	image/jpeg	etag:%221889d5be8195d31:0%22	https://www.benfranklin365.com/images/blog/Kid-Showering.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blog/Kid-Showering.jpg	(from https://www.benfranklin365.com/blog/categories/save-water/)
10:55:01	92555/92555	---M-Z	200	added ('OK')	text/css	etag:%22927b0d89f14d41:0%22	https://www.benfranklin365.com/cms/includes/epc3dus4aoq.1807051336256.css	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/cms/includes/epc3dus4aoq.1807051336256.css	(from https://www.benfranklin365.com/site-search/)
10:55:01	18641/18641	---M-Z	200	added ('OK')	application/javascript	etag:%22425e81719d41:0%22	https://www.benfranklin365.com/cms/includes/ujh7peen3m9.1806201842201.js	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/cms/includes/ujh7peen3m9.1806201842201.js	(from https://www.benfranklin365.com/site-search/)
10:55:04	177308/177308	---M--	200	added ('OK')	image/jpeg	etag:%221632b2bba96d31:0%22	https://www.benfranklin365.com/images/blog/Plumbing-Cameras-Offer-a-View-from-the-Inside-Hawthorne.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blog/Plumbing-Cameras-Offer-a-View-from-the-Inside-Hawthorne.jpg	(from https://www.benfranklin365.com/blog/2017/february/)
